timestamp,uav_id,x,y,z,vx,vy,vz,speed
4.2,29,149.4522,121.3017,38.8644,2.3462,0.445,25.3794,25.4915
4.2,30,129.9307,28.9316,40.179,-9.6856,25.3299,-3.4955,27.3429
4.2,31,78.3685,169.3647,24.4595,25.2771,-17.8947,14.0914,34.0253
4.2,32,152.451,114.5052,29.7791,4.4229,-7.8846,11.6861,14.7748
4.2,33,27.324,67.1134,0.8085,-7.6897,7.9848,11.6947,16.1138
4.2,34,10.9122,120.7683,38.8829,-7.0063,-3.6162,17.3821,19.0867
4.2,35,14.8102,4.2788,33.8456,-7.5098,-3.3829,-6.8051,10.6841
4.2,36,144.6744,193.5981,19.3123,2.7352,-5.0702,6.7809,8.8976
4.2,37,89.6334,97.9285,5.5804,0.5719,6.6227,-18.0884,19.2711
4.2,38,32.6877,156.2987,35.1026,-2.6703,8.9009,-7.284,11.8073
4.2,39,89.2529,6.9621,2.5128,-7.9771,23.6452,2.6456,25.0944
4.2,40,42.8302,105.2247,37.4605,17.4669,4.5867,1.4168,18.1146
4.2,41,142.3888,99.6602,42.0995,-5.3667,12.4687,26.7311,29.9803
4.2,42,90.8468,180.096,11.5019,0.2278,-0.2196,26.006,26.008
4.2,43,78.1792,126.0151,32.0364,4.0415,-2.4945,-13.5635,14.371
4.2,44,62.2102,108.134,26.8038,17.4198,14.3438,-19.7198,29.9678
4.2,45,106.1654,49.5462,6.3159,-25.3679,6.8443,-12.6071,29.1429
4.2,46,71.9536,72.1941,21.0548,-12.1879,11.2523,-1.1002,16.6244
4.2,47,17.2242,96.6073,34.0638,-13.6169,0.9118,-0.2611,13.6498
4.2,48,15.9546,81.2231,12.1824,-10.4706,-3.7488,22.919,25.4749
4.2,49,197.478,6.5538,16.0665,6.0179,0.7702,6.9061,9.1926
4.3,0,47.8996,181.1967,28.0874,6.1546,0.7324,-27.5296,28.2187
4.3,1,1.8863,138.9069,38.9239,-14.6329,4.2491,9.8914,18.1664
4.3,2,179.3099,42.9792,1.061,-0.1162,-0.1065,-30.7575,30.7579
4.3,3,120.0406,185.2039,33.7272,-21.3896,5.4353,13.5956,25.921
4.3,4,144.3495,155.4814,7.0133,3.7759,4.0537,-5.5268,7.8253
4.3,5,151.9832,140.8832,40.2848,-19.611,14.7293,23.9332,34.2687
4.3,6,76.04,84.2467,20.2111,-15.6573,9.7094,20.8643,27.8342
4.3,7,119.7738,69.5007,29.0651,8.3098,20.1388,18.5014,28.5819
4.3,8,29.2393,23.5453,36.9794,0.0269,-0.679,-8.8173,8.8434
4.3,9,30.7641,185.6141,30.53,-6.4397,13.3782,11.0559,18.5116
4.3,10,132.7569,87.5783,19.6514,-0.4231,-0.2647,16.1162,16.1239
4.3,11,109.1489,21.6672,39.2905,-22.5411,-2.2351,-23.7263,32.8029
4.3,12,113.3567,49.3078,2.027,13.2451,-12.8472,-15.8361,24.316
4.3,13,159.5244,109.5561,11.1474,11.8201,11.3848,24.7334,29.6828
4.3,14,127.7193,54.0984,28.0822,6.6559,5.8134,-16.0275,18.3024
4.3,15,111.0806,172.7792,23.6426,-3.2165,9.8322,5.7119,11.8172
4.3,16,99.9285,157.8477,41.224,-13.6721,6.3066,15.5397,21.6375
4.3,17,63.4848,139.5841,35.9634,-0.2419,0.7682,-6.8675,6.9145
4.3,18,11.126,86.8847,18.7896,2.4336,-29.3036,5.0141,29.8289
4.3,19,97.2053,127.0194,39.2556,0.6922,23.2624,5.6552,23.9499
4.3,20,54.5168,116.4407,22.1388,19.4857,11.4866,-16.063,27.7426
4.3,21,78.4208,134.9445,29.3377,-5.0748,3.0531,14.4707,15.6358
4.3,22,166.9636,19.2897,21.9835,2.4437,-16.5158,-29.7573,34.1209
4.3,23,42.3986,80.5592,32.0508,17.0952,-23.3557,-13.1568,31.7936
4.3,24,10.3701,18.1781,17.2104,-1.3555,-12.9059,25.2073,28.3515
4.3,25,52.319,100.7228,0.126,-5.7109,-2.1738,-8.9525,10.8392
4.3,26,50.5643,69.8198,33.7658,-1.6326,-9.9796,16.0874,19.0016
4.3,27,134.1031,30.2795,48.1613,-0.6487,-1.4103,-6.1203,6.3141
4.3,28,109.4531,15.0312,47.1762,0.9437,9.5768,-0.3258,9.6287
4.3,29,148.8847,121.1143,36.3863,-5.6752,-1.874,-24.7809,25.4915
4.3,30,130.2301,26.6328,41.6289,2.9936,-22.9882,14.4987,27.3429
4.3,31,77.5169,171.2627,27.1519,-8.5157,18.9807,26.9246,34.0253
4.3,32,152.0701,113.9524,31.0952,-3.8093,-5.5281,13.1614,14.7748
4.3,33,27.2298,67.1244,2.4171,-0.9416,0.1101,16.0859,16.1138
4.3,34,9.2758,120.7358,39.8649,-16.3636,-0.3248,9.8197,19.0867
4.3,35,15.4087,4.6588,34.6449,5.9842,3.8006,7.9934,10.6841
4.3,36,144.2274,192.8289,19.3284,-4.4698,-7.6917,0.161,8.8976
4.3,37,89.9801,97.5386,7.4356,3.467,-3.8985,18.5515,19.2711
4.3,38,33.3574,157.1233,35.6179,6.6978,8.2461,5.1531,11.8073
4.3,39,88.6546,7.6314,4.8562,-5.9832,6.6923,23.4338,25.0944
4.3,40,43.9946,105.5923,36.1224,11.6439,3.6758,-13.3808,18.1146
4.3,41,145.3349,100.2152,42.0688,29.4607,5.5493,-0.3073,29.9803
4.3,42,92.7946,179.9693,13.2208,19.4774,-1.2674,17.1883,26.008
4.3,43,77.3253,126.0501,30.881,-8.539,0.3505,-11.5537,14.371
4.3,44,61.0736,109.5894,24.4436,-11.3661,14.5548,-23.6017,29.9678
4.3,45,106.1341,49.7446,9.2233,-0.3127,1.9842,29.0736,29.1429
4.3,46,73.5683,71.9902,20.7157,16.1466,-2.0385,-3.3911,16.6244
4.3,47,17.2138,97.3452,32.9155,-0.1044,7.3788,-11.483,13.6498
4.3,48,15.6203,79.05,10.8957,-3.3428,-21.7311,-12.8668,25.4749
4.3,49,197.2944,7.4061,15.7752,-1.8355,8.5235,-2.9126,9.1926
4.4,0,46.9514,180.2711,30.5788,-9.4814,-9.256,24.9143,28.2187
4.4,1,2.8207,138.416,40.4024,9.3444,-4.909,14.7851,18.1664
4.4,2,180.4938,42.8793,1.7761,11.8391,-0.9999,28.3705,30.7579
4.4,3,119.4685,184.3986,31.3307,-5.7206,-8.053,-23.9651,25.921
4.4,4,144.1156,154.7626,6.811,-2.3394,-7.188,-2.0238,7.8253
4.4,5,151.3901,142.107,43.4302,-5.9318,12.2386,31.4543,34.2687
4.4,6,76.6683,83.459,22.8057,6.2835,-7.8777,25.9461,27.8342
4.4,7,119.9639,70.4273,26.368,1.9008,9.266,-26.9714,28.5819
4.4,8,29.9145,24.0785,37.184,6.7522,5.332,2.0455,8.8434
4.4,9,31.6215,185.4687,28.8958,8.5743,-1.4545,-16.3415,18.5116
4.4,10,133.6406,86.565,20.5415,8.8366,-10.1332,8.9002,16.1239
4.4,11,108.8674,22.4706,42.4584,-2.8155,8.0342,31.679,32.8029
4.4,12,112.2662,47.1619,1.6827,-10.9049,-21.459,-3.4436,24.316
4.4,13,158.7748,109.7137,8.2796,-7.496,1.576,-28.6775,29.6828
4.4,14,126.9327,55.6883,28.5332,-7.8665,15.8983,4.5101,18.3024
4.4,15,110.821,173.8823,23.3077,-2.5952,11.0313,-3.3497,11.8172
4.4,16,100.7236,158.7613,43.017,7.9507,9.1365,17.9303,21.6375
4.4,17,62.9074,139.3992,35.6309,-5.7741,-1.8488,-3.3245,6.9145
4.4,18,10.0473,87.2608,21.545,-10.7868,3.7617,27.5547,29.8289
4.4,19,95.3958,126.8806,37.6927,-18.0948,-1.3882,-15.6285,23.9499
4.4,20,54.8013,117.7271,19.6974,2.8452,12.8642,-24.4145,27.7426
4.4,21,79.6099,134.4616,28.4446,11.8911,-4.8285,-8.9311,15.6358
4.4,22,166.723,19.004,18.5919,-2.4063,-2.8569,-33.9159,34.1209
4.4,23,44.3833,79.1097,30.0338,19.8465,-14.4956,-20.17,31.7936
4.4,24,12.2913,19.7527,18.5771,19.2115,15.7455,13.6676,28.3515
4.4,25,51.9832,100.396,0.8514,-3.3574,-3.268,9.7742,10.8392
4.4,26,50.9454,69.2916,31.9808,3.8105,-5.2822,-17.8505,19.0016
4.4,27,133.9789,30.5023,47.5838,-1.2419,2.2283,-5.7759,6.3141
4.4,28,109.5316,15.2498,46.2418,0.7848,2.1861,-9.3443,9.6287
4.4,29,148.7925,122.0882,38.7403,-0.9219,9.7386,23.5399,25.4915
4.4,30,130.1615,27.1055,44.3211,-0.6858,4.7264,26.9225,27.3429
4.4,31,77.048,171.4243,23.7857,-4.6889,1.6153,-33.6619,34.0253
4.4,32,151.6056,114.8506,32.1725,-4.645,8.9815,10.7726,14.7748
4.4,33,27.072,68.2983,3.5096,-1.5786,11.739,10.9251,16.1138
4.4,34,9.2648,120.7209,41.7735,-0.1103,-0.1489,19.0858,19.0867
4.4,35,16.3052,4.9691,34.1535,8.9652,3.103,-4.9141,10.6841
4.4,36,143.8535,193.4151,18.7732,-3.7389,5.862,-5.5521,8.8976
4.4,37,89.2756,95.7674,7.1525,-7.0449,-17.7126,-2.8302,19.2711
4.4,38,33.5884,157.5827,36.6808,2.3099,4.5939,10.6288,11.8073
4.4,39,88.9978,9.4896,6.5073,3.4326,18.5824,16.5119,25.0944
4.4,40,44.545,107.3105,35.9611,5.5036,17.1828,-1.6127,18.1146
4.4,41,147.4183,100.2273,39.9129,20.8338,0.1212,-21.5583,29.9803
4.4,42,90.8543,180.292,14.9223,-19.4027,3.2273,17.0157,26.008
4.4,43,77.9405,126.2038,32.1706,6.1525,1.5369,12.8961,14.371
4.4,44,60.6643,112.4098,23.5171,-4.0936,28.2041,-9.2649,29.9678
4.4,45,108.6478,49.6625,10.6956,25.1368,-0.821,14.7233,29.1429
4.4,46,74.9464,71.2145,20.203,13.7805,-7.7578,-5.1267,16.6244
4.4,47,17.5103,98.6744,32.8233,2.9645,13.2921,-0.9215,13.6498
4.4,48,14.6853,81.4114,11.0949,-9.3496,23.6133,1.9916,25.4749
4.4,49,196.7144,7.5407,16.4756,-5.8,1.3461,7.0037,9.1926
4.5,0,48.5698,180.0408,28.2786,16.184,-2.3027,-23.0015,28.2187
4.5,1,1.1214,139.0354,40.5722,-16.993,6.1944,1.6983,18.1664
4.5,2,178.9594,45.2211,0.5025,-15.344,23.4182,-12.7358,30.7579
4.5,3,117.6546,186.2449,31.1885,-18.1386,18.4627,-1.4213,25.921
4.5,4,144.2387,154.9003,7.5714,1.2316,1.3774,7.6041,7.8253
4.5,5,150.4039,145.3534,43.9119,-9.8619,32.4635,4.8169,34.2687
4.5,6,78.9669,84.8467,22.0722,22.9861,13.8776,-7.3345,27.8342
4.5,7,119.8787,70.4688,29.2246,-0.8524,0.415,28.5662,28.5819
4.5,8,30.0038,24.2347,36.3181,0.8928,1.562,-8.6585,8.8434
4.5,9,31.3984,185.7908,30.705,-2.2309,3.221,18.0922,18.5116
4.5,10,134.0766,85.0127,20.5499,4.3598,-15.5231,0.0842,16.1239
4.5,11,108.9513,25.7496,42.4971,0.8392,32.7899,0.3871,32.8029
4.5,12,111.816,46.7804,4.0415,-4.5022,-3.8157,23.5889,24.316
4.5,13,161.1884,107.9873,8.3479,24.1364,-17.2638,0.6829,29.6828
4.5,14,125.2931,54.955,28.1813,-16.396,-7.3324,-3.5195,18.3024
4.5,15,111.1297,174.7197,22.5331,3.0869,8.3742,-7.7453,11.8172
4.5,16,99.6579,160.3343,44.0524,-10.6563,15.73,10.3534,21.6375
4.5,17,62.3383,139.0362,35.781,-5.6905,-3.6299,1.5008,6.9145
4.5,18,8.1887,87.1836,19.2133,-18.5864,-0.7725,-23.3177,29.8289
4.5,19,96.523,128.4041,39.1571,11.2718,15.2347,14.6442,23.9499
4.5,20,52.4446,118.5457,20.9107,-23.5675,8.1855,12.1336,27.7426
4.5,21,78.1809,134.0652,27.949,-14.2899,-3.964,-4.9561,15.6358
4.5,22,166.7178,19.0509,15.1802,-0.0513,0.4689,-34.1177,34.1209
4.5,23,41.9989,77.0747,29.5028,-23.8434,-20.3501,-5.3106,31.7936
4.5,24,12.34,19.7757,15.7425,0.488,0.2302,-28.3464,28.3515
4.5,25,51.8522,100.6125,0.2025,-1.31,2.1648,10.5397,10.8392
4.5,26,51.5659,67.5432,31.5698,6.2049,-17.4835,-4.1095,19.0016
4.5,27,133.9695,30.6627,46.9731,-0.0937,1.6044,-6.1062,6.3141
4.5,28,108.9526,14.7996,45.618,-5.7906,-4.502,-6.238,9.6287
4.5,29,146.8917,123.294,39.9366,-19.0081,12.0579,11.963,25.4915
4.5,30,129.2471,29.1665,42.7744,-9.1442,20.6102,-15.4672,27.3429
4.5,31,77.0697,171.4116,27.1882,0.2173,-0.1264,34.0244,34.0253
4.5,32,151.3932,115.1706,33.5992,-2.1238,3.1997,14.2669,14.7748
4.5,33,27.2019,69.8467,3.9363,1.2993,15.4841,4.2671,16.1138
4.5,34,9.4314,120.6142,43.6718,1.6657,-1.0674,18.9839,19.0867
4.5,35,16.2942,4.5389,35.1314,-0.1097,-4.3028,9.7788,10.6841
4.5,36,143.542,192.7333,18.2939,-3.1147,-6.8182,-4.7936,8.8976
4.5,37,90.5745,96.1852,8.5135,12.9885,4.1783,13.6095,19.2711
4.5,38,33.9225,157.9439,35.6075,3.3412,3.6124,-10.7331,11.8073
4.5,39,87.6428,7.8861,7.8821,-13.5497,-16.0353,13.7478,25.0944
4.5,40,45.0015,109.0628,35.9104,4.5656,17.5224,-0.5075,18.1146
4.5,41,147.4424,100.3838,36.9191,0.2415,1.5655,-29.9385,29.9803
4.5,42,91.2136,178.3514,13.2285,3.5931,-19.4058,-16.9386,26.008
4.5,43,77.8956,126.3995,33.5936,-0.4494,1.9569,14.2301,14.371
4.5,44,62.9237,113.5007,21.8783,22.5946,10.9088,-16.3875,29.9678
4.5,45,110.1796,50.0194,8.2422,15.3176,3.5689,-24.5346,29.1429
4.5,46,74.0809,71.5373,18.8208,-8.6549,3.2283,-13.8217,16.6244
4.5,47,16.5007,97.7601,32.7342,-10.0957,-9.1434,-0.8907,13.6498
4.5,48,15.5065,80.5245,13.3374,8.2118,-8.8683,22.4252,25.4749
4.5,49,197.2005,7.947,17.1418,4.8605,4.0625,6.6615,9.1926
4.6,0,47.0289,180.6864,26.0045,-15.4094,6.4564,-22.7411,28.2187
4.6,1,1.4695,140.3475,41.7794,3.481,13.121,12.0722,18.1664
4.6,2,180.65,45.7245,3.0222,16.9059,5.0345,25.1971,30.7579
4.6,3,116.6875,186.4762,28.7948,-9.6712,2.3135,-23.9377,25.921
4.6,4,144.3221,154.7069,6.8177,0.8338,-1.9342,-7.5365,7.8253
4.6,5,150.335,144.8172,47.2958,-0.6883,-5.3622,33.8395,34.2687
4.6,6,76.6458,86.3486,21.7498,-23.2119,15.0186,-3.2241,27.8342
4.6,7,117.7071,68.9989,30.3616,-21.7159,-14.6989,11.3707,28.5819
4.6,8,29.9444,24.2599,35.4361,-0.5945,0.2518,-8.8198,8.8434
4.6,9,30.1485,185.1137,29.5193,-12.4992,-6.7712,-11.8574,18.5116
4.6,10,132.4742,84.8357,20.5772,-16.0242,-1.7696,0.2734,16.1239
4.6,11,108.4689,24.7081,45.57,-4.8237,-10.4146,30.7295,32.8029
4.6,12,109.9869,46.6917,2.4418,-18.2907,-0.8866,-15.9978,24.316
4.6,13,162.9822,107.2851,10.6062,17.9382,-7.0227,22.5826,29.6828
4.6,14,123.856,55.6532,29.0742,-14.3709,6.9812,8.9285,18.3024
4.6,15,111.5463,174.7615,21.4281,4.1656,0.418,-11.0507,11.8172
4.6,16,99.8053,162.0517,42.7444,1.474,17.1735,-13.0798,21.6375
4.6,17,61.8684,139.0344,35.2738,-4.6993,-0.0179,-5.0721,6.9145
4.6,18,5.3491,86.4436,18.6776,-28.3957,-7.3996,-5.3565,29.8289
4.6,19,94.4583,127.6989,40.145,-20.6465,-7.0522,9.8787,23.9499
4.6,20,51.8451,115.8989,20.3346,-5.9945,-26.4676,-5.7606,27.7426
4.6,21,78.0133,135.1387,26.8245,-1.6759,10.7347,-11.2443,15.6358
4.6,22,165.2981,16.6535,17.1498,-14.1973,-23.9732,19.6967,34.1209
4.6,23,41.1251,74.1337,30.3366,-8.7386,-29.4099,8.3385,31.7936
4.6,24,9.9385,21.2728,15.9144,-24.0152,14.9708,1.7192,28.3515
4.6,25,50.9796,101.2285,0.387,-8.726,6.1599,1.8441,10.8392
4.6,26,52.0928,68.6435,30.113,5.2687,11.0029,-14.5684,19.0016
4.6,27,133.5128,30.9368,47.3122,-4.5675,2.7406,3.3905,6.3141
4.6,28,109.1597,13.9203,45.2847,2.0711,-8.7929,-3.3326,9.6287
4.6,29,148.8409,122.0392,38.8764,19.4929,-12.5477,-10.6018,25.4915
4.6,30,128.216,28.4788,40.3371,-10.3104,-6.8764,-24.373,27.3429
4.6,31,76.0788,174.503,28.2074,-9.9093,30.9134,10.1924,34.0253
4.6,32,150.8149,113.8942,34.0675,-5.7834,-12.7638,4.6831,14.7748
4.6,33,27.1145,68.4366,3.1613,-0.8741,-14.1009,-7.7495,16.1138
4.6,34,9.0296,121.3216,45.3985,-4.0177,7.0734,17.2663,19.0867
4.6,35,16.5249,4.0968,36.0763,2.3066,-4.4202,9.4495,10.6841
4.6,36,143.8094,192.8668,17.4558,2.6743,1.3351,-8.3805,8.8976
4.6,37,92.1474,96.2917,9.6218,15.7294,1.0644,11.0829,19.2711
4.6,38,34.7214,158.7227,35.2209,7.9889,7.7877,-3.8655,11.8073
4.6,39,87.6441,7.8879,10.3916,0.0125,0.0187,25.0944,25.0944
4.6,40,45.8538,108.2516,34.533,8.5223,-8.1116,-13.7735,18.1146
4.6,41,145.3815,101.4342,35.0119,-20.6093,10.5039,-19.0721,29.9803
4.6,42,90.8146,180.878,12.758,-3.9906,25.2658,-4.7042,26.008
4.6,43,76.9263,126.8625,32.6389,-9.6924,4.6299,-9.5471,14.371
4.6,44,60.9752,115.0153,23.5783,-19.4857,15.1459,16.9993,29.9678
4.6,45,109.2553,52.7777,8.0675,-9.2432,27.583,-1.7469,29.1429
4.6,46,74.7693,72.3475,17.5428,6.8847,8.102,-12.78,16.6244
4.6,47,15.7401,96.627,32.7616,-7.6058,-11.3312,0.2733,13.6498
4.6,48,16.0766,81.1844,15.731,5.7008,6.5992,23.9358,25.4749
4.6,49,197.2892,7.3961,17.8723,0.8875,-5.5083,7.3058,9.1926
4.7,0,45.1774,180.7001,23.875,-18.5149,0.1362,-21.295,28.2187
4.7,1,1.1541,141.6263,43.0306,-3.1546,12.788,12.5113,18.1664
4.7,2,181.5415,47.6157,0.7663,8.9155,18.9114,-22.5593,30.7579
4.7,3,116.8013,186.3672,31.3821,1.1375,-1.0902,25.8731,25.921
4.7,4,144.195,154.2095,6.2271,-1.2716,-4.9741,-5.9057,7.8253
4.7,5,148.2497,143.8011,44.7735,-20.8531,-10.1612,-25.2238,34.2687
4.7,6,77.5144,85.527,24.2634,8.6865,-8.2154,25.1355,27.8342
4.7,7,119.1331,70.3668,28.2966,14.2601,13.679,-20.6509,28.5819
4.7,8,29.6146,23.5297,35.0619,-3.2977,-7.3023,-3.7426,8.8434
4.7,9,30.4487,186.5281,30.6751,3.0024,14.1449,11.5579,18.5116
4.7,10,133.0344,85.3657,19.1612,5.6027,5.2997,-14.1599,16.1239
4.7,11,106.9336,25.0452,42.6909,-15.3535,3.3703,-28.7914,32.8029
4.7,12,108.1407,48.2707,2.3376,-18.4624,15.7899,-1.0418,24.316
4.7,13,164.9002,106.542,8.4661,19.1801,-7.4308,-21.4004,29.6828
4.7,14,123.3026,56.7567,27.723,-5.5342,11.0358,-13.5116,18.3024
4.7,15,111.5599,174.7301,20.2468,0.136,-0.3148,-11.8122,11.8172
4.7,16,99.7907,160.0647,41.8879,-0.1464,-19.8695,-8.5652,21.6375
4.7,17,61.5815,138.5283,34.9001,-2.8689,-5.0611,-3.737,6.9145
4.7,18,5.6049,86.3038,15.709,2.5579,-1.3979,-29.6862,29.8289
4.7,19,92.5968,128.9146,41.0353,-18.6156,12.1572,8.9028,23.9499
4.7,20,49.8779,117.5332,21.4096,-19.6724,16.343,10.7498,27.7426
4.7,21,78.1964,135.431,25.2995,1.8308,2.9232,-15.2506,15.6358
4.7,22,164.8366,19.4799,15.2948,-4.6154,28.2637,-18.5499,34.1209
4.7,23,42.0255,73.2857,33.2655,9.0048,-8.4799,29.2889,31.7936
4.7,24,7.2328,21.7121,16.6382,-27.0578,4.3933,7.2375,28.3515
4.7,25,50.4135,102.1041,0.091,-5.6619,8.7563,-2.9594,10.8392
4.7,26,52.4919,70.4896,29.9051,3.9913,18.461,-2.0791,19.0016
4.7,27,133.1302,30.9731,46.8112,-3.8258,0.3626,-5.01,6.3141
4.7,28,109.0481,13.3955,46.0843,-1.1155,-5.2477,7.9955,9.6287
4.7,29,148.6855,122.7016,41.3331,-1.5546,6.6234,24.5668,25.4915
4.7,30,128.2527,27.7224,42.9644,0.3671,-7.5647,26.273,27.3429
4.7,31,74.5699,172.9005,25.6127,-15.0889,-16.0252,-25.9469,34.0253
4.7,32,151.101,112.7042,33.2399,2.8619,-11.8999,-8.2762,14.7748
4.7,33,27.11,69.2156,1.7508,-0.0445,7.7904,-14.1054,16.1138
4.7,34,7.9629,120.1708,44.3118,-10.6673,-11.5076,-10.8667,19.0867
4.7,35,17.0505,4.8572,35.5406,5.2564,7.6039,-5.3574,10.6841
4.7,36,143.2763,193.4808,17.8171,-5.3309,6.1396,3.6132,8.8976
4.7,37,91.974,95.2242,8.0267,-1.7347,-10.6742,-15.9508,19.2711
4.7,38,34.5212,158.505,36.364,-2.0022,-2.1774,11.4307,11.8073
4.7,39,87.9481,8.6265,8.0126,3.0396,7.3856,-23.7896,25.0944
4.7,40,45.8784,108.2212,32.722,0.2463,-0.3042,-18.1103,18.1146
4.7,41,146.6275,101.8683,37.704,12.4598,4.3405,26.9209,29.9803
4.7,42,89.091,179.7032,14.3116,-17.2356,-11.7475,15.5352,26.008
4.7,43,78.2109,126.7315,32.0081,12.846,-1.3104,-6.3078,14.371
4.7,44,58.1681,114.4523,24.4639,-28.0701,-5.6302,8.8567,29.9678
4.7,45,109.8446,50.9898,5.8428,5.8928,-17.8792,-22.2468,29.1429
4.7,46,74.076,71.8751,16.1076,-6.9338,-4.7238,-14.3519,16.6244
4.7,47,16.0207,95.2969,32.638,2.8058,-13.3011,-1.2355,13.6498
4.7,48,14.8014,79.2929,14.5972,-12.7523,-18.9159,-11.3375,25.4749
4.7,49,196.9785,6.5946,18.1979,-3.1078,-8.0154,3.2556,9.1926
4.8,0,45.5424,182.4996,21.7323,3.6502,17.9954,-21.4275,28.2187
4.8,1,0.2375,140.1216,42.5881,-9.1657,-15.0476,-4.4244,18.1664
4.8,2,181.8613,44.6087,1.329,3.1976,-30.0693,5.6271,30.7579
4.8,3,117.2796,187.1954,28.9728,4.7835,8.2816,-24.0922,25.921
4.8,4,144.6048,154.3253,6.8836,4.0981,1.1588,6.5649,7.8253
4.8,5,145.8314,144.7658,42.5453,-24.1828,9.6473,-22.2815,34.2687
4.8,6,77.928,82.8082,24.6925,4.1355,-27.1887,4.2912,27.8342
4.8,7,117.4847,68.0744,28.7404,-16.4841,-22.9238,4.4387,28.5819
4.8,8,29.3649,22.7289,35.3421,-2.4974,-8.0072,2.8024,8.8434
4.8,9,30.1857,186.7122,28.852,-2.6306,1.8405,-18.231,18.5116
4.8,10,133.1114,86.1768,17.7698,0.7695,8.111,-13.914,16.1239
4.8,11,105.3741,24.7296,39.8223,-15.5944,-3.1558,-28.6861,32.8029
4.8,12,108.6997,50.1664,0.921,5.5895,18.9568,-14.1655,24.316
4.8,13,164.706,105.2514,5.8002,-1.9421,-12.9062,-26.6595,29.6828
4.8,14,123.4479,57.1767,29.4985,1.4538,4.2001,17.7546,18.3024
4.8,15,111.2572,175.8713,20.2949,-3.0271,11.4128,0.4808,11.8172
4.8,16,97.7896,159.9824,42.7069,-20.0104,-0.8233,8.1908,21.6375
4.8,17,60.9603,138.5803,34.6008,-6.2113,0.5199,-2.9933,6.9145
4.8,18,3.771,84.9564,13.7807,-18.3398,-13.4747,-19.2834,29.8289
4.8,19,90.3845,129.8318,41.0592,-22.1226,9.1725,0.239,23.9499
4.8,20,51.8153,116.4597,19.7392,19.3747,-10.735,-16.7044,27.7426
4.8,21,78.9347,134.2666,24.562,7.3827,-11.6439,-7.3752,15.6358
4.8,22,167.2836,17.1562,14.7902,24.4705,-23.2372,-5.0462,34.1209
4.8,23,39.8424,70.975,33.3228,-21.831,-23.1066,0.5727,31.7936
4.8,24,7.1404,21.6073,19.4699,-0.9235,-1.0476,28.3171,28.3515
4.8,25,49.8722,101.6609,0.7369,-5.4128,-4.4322,8.2791,10.8392
4.8,26,50.7498,71.245,29.8333,-17.4209,7.5538,-0.7176,19.0016
4.8,27,133.0051,31.23,46.2482,-1.251,2.5696,-5.6303,6.3141
4.8,28,108.3296,12.9268,45.6472,-7.1852,-4.6878,-4.3714,9.6287
4.8,29,150.6379,123.0175,42.9413,19.5241,3.1592,16.0824,25.4915
4.8,30,129.6759,27.7891,40.6306,14.2316,0.6672,-23.3377,27.3429
4.8,31,76.5323,170.2573,26.4729,19.6237,-26.4319,8.6016,34.0253
4.8,32,152.4679,113.1146,32.8576,13.6689,4.1042,-3.8224,14.7748
4.8,33,26.8532,69.1753,0.1605,-2.5682,-0.4034,-15.9027,16.1138
4.8,34,7.6641,119.9074,46.1784,-2.9883,-2.6341,18.6664,19.0867
4.8,35,17.3798,5.8324,35.2541,3.293,9.752,-2.8645,10.6841
4.8,36,143.7193,193.1404,18.5097,4.4299,-3.4037,6.9252,8.8976
4.8,37,92.658,96.9549,7.5259,6.84,17.3063,-5.0084,19.2711
4.8,38,34.6939,158.3518,37.522,1.727,-1.532,11.5794,11.8073
4.8,39,88.1099,6.648,6.4775,1.6185,-19.7851,-15.3512,25.0944
4.8,40,45.9797,109.9613,32.2288,1.0132,17.4008,-4.9318,18.1146
4.8,41,147.8306,103.5406,39.8821,12.0308,16.7228,21.7814,29.9803
4.8,42,88.1639,181.8009,13.085,-9.2708,20.9764,-12.266,26.008
4.8,43,77.1623,127.5142,31.4141,-10.4867,7.8273,-5.9403,14.371
4.8,44,58.1694,114.501,27.4603,0.0129,0.4872,29.9638,29.9678
4.8,45,112.7144,50.9698,6.3494,28.6986,-0.1999,5.0659,29.1429
4.8,46,74.2515,73.2407,17.0394,1.7554,13.6555,9.3175,16.6244
4.8,47,16.6169,94.2225,33.2326,5.9621,-10.7433,5.9458,13.6498
4.8,48,15.51,80.3959,16.7815,7.0862,11.0304,21.8423,25.4749
4.8,49,197.3621,6.5467,19.0319,3.8365,-0.4787,8.34,9.1926
4.9,0,43.2562,181.5399,23.0795,-22.8621,-9.5973,13.4726,28.2187
4.9,1,0.1006,140.5979,40.8404,-1.3696,4.7636,-17.4771,18.1664
4.9,2,184.8954,45.0464,1.0774,30.3408,4.3766,-2.5159,30.7579
4.9,3,116.0488,186.1184,26.9618,-12.3083,-10.7695,-20.1103,25.921
4.9,4,144.6748,154.189,6.1163,0.7,-1.3638,-7.6737,7.8253
4.9,5,145.7933,144.778,39.1187,-0.3819,0.1226,-34.2663,34.2687
4.9,6,79.1392,84.8477,23.2363,12.1128,20.3955,-14.5618,27.8342
4.9,7,116.8339,70.742,29.5338,-6.5077,26.6765,7.9336,28.5819
4.9,8,28.491,22.674,35.2181,-8.7388,-0.5492,-1.2397,8.8434
4.9,9,30.9647,185.4261,27.7722,7.7905,-12.8609,-10.7974,18.5116
4.9,10,133.1324,86.2161,19.3816,0.2104,0.3929,16.1178,16.1239
4.9,11,104.9022,24.3283,43.0435,-4.7194,-4.0128,32.2127,32.8029
